feature_id,phylum,matched,LipidMolec,LipidID,ClassKey,SubClassKey,Adduct,Grade,IDScore,tier,ls_ppm_diff,ls_rt_diff,n_samples_detected,n_candidates,IonFormula
A15_22571,Mollusca,True,PC(21:0),PC(21:0)+H,PC,diacyl,M+H,C,3.302585092994046,bronze,1.2417688350608571,0.2459235695764774,1.0,1.0,C29 H59 N1 O8 P1
A15_OE25-1-ALL_4936,Evosea,True,LPI(O-16:0),LPI(O-16:0)+H,LPI,monoalkyl,M+H,C,0.0456025138312434,bronze,0.102746434884691,0.0131391542492207,1.0,1.0,C25 H52 O11 P1
A15_OE25-1-ALL_33167,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_5048,Evosea,True,WE(O-27:4),WE(O-27:4)+Na,WE,Wax monoesters,M+Na,C,0.1105376762201325,bronze,1.1639332427493914,0.0066872999999998,1.0,1.0,C27 H46 Na1 O2
A15_OE25-1-ALL_9461,Evosea,False,,,,,,,,,,,,,
A15_9807,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_10342,Evosea,True,TG(49:14)+OO:(s),TG(49:14)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.1836307281761246,bronze,1.107078018225946,0.1479373715166403,1.0,1.0,C52 H76 N1 O8
A15_OE25-1-ALL_5025,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17373,Evosea,False,,,,,,,,,,,,,
A15_35651,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_27801,Evosea,True,PI(O-34:2),PI(O-34:2)+H,PI,alkyl-acyl,M+H,C,0.4911659085619835,silver,1.804537583530429,0.1391417068965506,2.0,2.0,C43 H82 O12 P1
A15_OE25-1-ALL_39649,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_30218,Evosea,False,,,,,,,,,,,,,
A15_25880,Mollusca,True,PC(21:0),PC(21:0)+H,PC,diacyl,M+H,C,3.302585092994046,bronze,1.1263304740595648,0.0371764304235227,1.0,1.0,C29 H59 N1 O8 P1
A15_OE25-1-ALL_8863,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17840,Evosea,True,PS(16:2_18:2),PS(16:2_18:2)+H,PS,diacyl,M+H,A,1.152414244856363,gold,0.2765244687733814,0.1535256311050457,2.0,4.0,C40 H71 N1 O10 P1
A15_OE25-1-ALL_7750,Evosea,True,PC(17:1),PC(17:1)+H,PC,diacyl,M+H,C,1.9688382664504007,silver,0.5336748186721503,0.0123017,5.0,1.0,C25 H49 N1 O8 P1
A15_OE25-1-ALL_5191,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_26180,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_35795,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_11240,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_13493,Evosea,True,PG(18:3_18:2),PG(18:3_18:2)+NH4,PG,diacyl,M+NH4,C,0.3901190105373305,bronze,0.3688891365041887,0.0251844597856916,1.0,2.0,C42 H77 N1 O10 P1
A15_OE25-1-ALL_22071,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_16711,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_2580,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4864,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_20845,Evosea,False,,,,,,,,,,,,,
A15_54292,Chlorophyta,False,,,,,,,,,,,,,
A15_147486,Chlorophyta,True,PG(23:2_16:0),PG(23:2_16:0)+NH4,PG,diacyl,M+NH4,C,0.564685406195557,bronze,0.8102214609779316,0.0750129999999984,1.0,1.0,C45 H89 N1 O10 P1
A15_59554,Chlorophyta,False,,,,,,,,,,,,,
A15_109961,Chlorophyta,False,,,,,,,,,,,,,
A15_148523,Chlorophyta,False,,,,,,,,,,,,,
A15_202560,Chlorophyta,False,,,,,,,,,,,,,
A15_148528,Chlorophyta,False,,,,,,,,,,,,,
A15_133323,Chlorophyta,False,,,,,,,,,,,,,
A15_54908,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3379,Evosea,False,,,,,,,,,,,,,
A15_49455,Chlorophyta,False,,,,,,,,,,,,,
A15_76053,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_34124,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_14938,Evosea,True,TG(53:14)+OO:(s),TG(53:14)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.0340851447168128,bronze,0.3624489958879163,0.0281359473471294,1.0,1.0,C56 H84 N1 O8
A15_OE25-1-ALL_37090,Evosea,False,,,,,,,,,,,,,
A15_176748,Mollusca,False,,,,,,,,,,,,,
A15_199268,Mollusca,True,LPS(20:1),LPS(20:1)+H,LPS,monoacyl,M+H,C,0.9760180941889304,bronze,0.949170604949232,0.101115,1.0,1.0,C26 H51 N1 O9 P1
A15_75187,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_5132,Evosea,True,PC(18:2),PC(18:2)+H,PC,diacyl,M+H,C,1.988426150864259,silver,1.1714426163086116,0.0025008363710252,5.0,1.0,C26 H49 N1 O8 P1
A15_OE25-1-ALL_32508,Evosea,True,PI(O-35:1),PI(O-35:1)+NH4,PI,alkyl-acyl,M+NH4,C,0.4719093619448258,bronze,0.3472764940889069,0.1792450000000016,1.0,1.0,C44 H89 N1 O12 P1
A15_13777,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_33591,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4108,Evosea,False,,,,,,,,,,,,,
A15_220689,Nematoda,False,,,,,,,,,,,,,
A15_15282,Chlorophyta,False,,,,,,,,,,,,,
A15_195195,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_9683,Evosea,True,TG(49:14)+OO:(s),TG(49:14)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.133424950691595,bronze,0.0039916465098548,0.1447044492546103,1.0,1.0,C52 H76 N1 O8
A15_OE25-1-ALL_19062,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_16799,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17672,Evosea,False,,,,,,,,,,,,,
A15_35648,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_47647,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_37806,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_10567,Evosea,True,TG(2:0_13:0_16:0)+OO:(s),TG(2:0_13:0_16:0)+Na+OO:(s),TG,triacyl,M+Na,C,0.2616621748103222,bronze,1.6872151560582127,0.188179400000001,1.0,1.0,C34 H64 Na1 O8
A15_193039,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21112,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_24320,Evosea,True,PEt(21:5_18:2),PEt(21:5_18:2)+Li,PEt,diacyl,M+Li,C,0.0717744084216408,bronze,1.6133892726657355,0.1103240000000003,1.0,2.0,C44 H73 Li1 O8 P1
A15_OE25-1-ALL_41087,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_33383,Evosea,False,,,,,,,,,,,,,
A15_26874,Mollusca,True,PC(24:2),PC(24:2)+H,PC,diacyl,M+H,C,2.1952607340383925,bronze,0.6969469505782102,0.2526828000000001,1.0,1.0,C32 H61 N1 O8 P1
A15_71622,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_37093,Evosea,False,,,,,,,,,,,,,
A15_169808,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_26821,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_5918,Evosea,False,,,,,,,,,,,,,
A15_148300,Chlorophyta,False,,,,,,,,,,,,,
A15_221305,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_33974,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_6257,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_9894,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21472,Evosea,True,PS(32:2),PS(32:2)+H,PS,diacyl,M+H,C,0.7148642064108828,silver,0.8637783221238712,0.0644429999999989,3.0,3.0,C38 H71 N1 O10 P1
A15_OE25-1-ALL_37902,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_40912,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_13388,Evosea,True,PC(28:4),PC(28:4)+H,PC,diacyl,M+H,C,0.2320075118250104,silver,0.3205262037356307,0.1915994669826819,2.0,1.0,C36 H65 N1 O8 P1
A15_OE25-1-ALL_1629,Evosea,False,,,,,,,,,,,,,
A15_54647,Chlorophyta,False,,,,,,,,,,,,,
A15_143080,Chlorophyta,False,,,,,,,,,,,,,
A15_117797,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21334,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_30364,Evosea,False,,,,,,,,,,,,,
A15_97862,Mollusca,False,,,,,,,,,,,,,
A15_226531,Mollusca,True,LPC(20:4),LPC(20:4)+H,LPC,monoacyl,M+H,C,1.0376342747745175,silver,0.2541546730245521,0.1040959962721039,2.0,1.0,C28 H51 N1 O7 P1
A15_OE25-1-ALL_18185,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17866,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3221,Evosea,True,LPG(17:2),LPG(17:2)+H,LPG,monoacyl,M+H,C,0.081711815697616,bronze,0.2342700810497938,0.0046671499999999,2.0,1.0,C23 H44 O9 P1
A15_OE25-1-ALL_36006,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_46864,Evosea,True,DG(O-49:8),DG(O-49:8)+H,DG,alkyl-acyl,M+H,C,0.1154016370028341,silver,0.3023450491544516,0.0556700000000027,2.0,1.0,C52 H89 O4
A15_OE25-1-ALL_15649,Evosea,False,,,,,,,,,,,,,
A15_14703,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3205,Evosea,False,,,,,,,,,,,,,
A15_27379,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3351,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_39683,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22003,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3765,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_38033,Evosea,False,,,,,,,,,,,,,
A15_37722,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21251,Evosea,False,,,,,,,,,,,,,
A15_217963,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17374,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3808,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_8879,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_23072,Evosea,False,,,,,,,,,,,,,
A15_60131,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_36008,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_16685,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_20036,Evosea,True,DG(P-10:0_19:0),DG(P-10:0_19:0)+H,DG,alkenyl-acyl,M+H,C,0.2529753463220156,bronze,0.8199056379267006,0.126384999999999,1.0,1.0,C32 H63 O4
A15_OE25-1-ALL_19408,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_37634,Evosea,True,LPC(P-30:0),LPC(P-30:0)+H,LPC,monoalkenyl,M+H,C,0.5031321250578581,bronze,0.8485811004482946,0.0968850000000003,1.0,1.0,C38 H79 N1 O6 P1
A15_OE25-1-ALL_10345,Evosea,True,PS(18:3_18:2),PS(18:3_18:2)+H,PS,diacyl,M+H,B,0.5572499196985062,gold,1.3507510355168646,0.1508605916128917,4.0,3.0,C42 H73 N1 O10 P1
A15_OE25-1-ALL_39734,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_8891,Evosea,True,PEt(P-4:0_18:0),PEt(P-4:0_18:0)+K,PEt,alkenyl-acyl,M+K,C,0.1808867620492591,silver,0.4584180622916228,0.009199811746277,2.0,1.0,C27 H53 K1 O7 P1
A15_OE25-1-ALL_11012,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21477,Evosea,False,,,,,,,,,,,,,
A15_196308,Chlorophyta,True,MGDG(16:0_18:1),MGDG(16:0_18:1)+Na,MGDG,Monogalactosyldiacylglycerol,M+Na,C,0.1570161997943169,bronze,2.9797224841059786,0.0183657650791921,1.0,1.0,C43 H80 Na1 O10
A15_OE25-1-ALL_5356,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_24718,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_32303,Evosea,False,,,,,,,,,,,,,
A15_2199,Arthropoda,False,,,,,,,,,,,,,
A15_194957,Nematoda,True,TG(27:0_9:0)+O:(s),TG(27:0_9:0)+NH4+O:(s),TG,triacyl,M+NH4,C,0.0446633012059643,bronze,0.522672807386963,0.0286838263106901,1.0,1.0,C39 H78 N1 O7
A15_220688,Nematoda,False,,,,,,,,,,,,,
A15_221412,Nematoda,False,,,,,,,,,,,,,
A15_221523,Nematoda,False,,,,,,,,,,,,,
A15_199269,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_14099,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4661,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_40012,Evosea,False,,,,,,,,,,,,,
A15_108189,Chlorophyta,True,MePC(37:8),MePC(37:8)+H,MePC,diacyl,M+H,C,0.1872656061459413,bronze,3.77412038551901,0.2905380000000015,1.0,1.0,C46 H78 N1 O8 P1
A15_OE25-1-ALL_968,Evosea,False,,,,,,,,,,,,,
A15_225551,Mollusca,False,,,,,,,,,,,,,
A15_100907,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4659,Evosea,False,,,,,,,,,,,,,
A15_209914,Nematoda,True,DGDG(24:0_18:3),DGDG(24:0_18:3)+NH4,DGDG,Digalactosyldiacylglycerol,M+NH4,B,0.4617821474326387,silver,4.253890684969414,0.0285550000000007,1.0,2.0,C57 H106 N1 O15
A15_216879,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_40205,Evosea,False,,,,,,,,,,,,,
A15_176620,Mollusca,False,,,,,,,,,,,,,
A15_37737,Mollusca,False,,,,,,,,,,,,,
A15_222247,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_6226,Evosea,False,,,,,,,,,,,,,
A15_61993,Chlorophyta,False,,,,,,,,,,,,,
A15_57472,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_28666,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_40322,Evosea,False,,,,,,,,,,,,,
A15_173840,Mollusca,False,,,,,,,,,,,,,
A15_222590,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_19437,Evosea,True,PS(20:5_16:1),PS(20:5_16:1)+H,PS,diacyl,M+H,B,0.203915388787098,silver,4.355417002395413,0.2563379999999995,1.0,1.0,C42 H71 N1 O10 P1
A15_221751,Nematoda,False,,,,,,,,,,,,,
A15_170591,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21127,Evosea,False,,,,,,,,,,,,,
A15_47591,Chlorophyta,False,,,,,,,,,,,,,
A15_220277,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22965,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_29355,Evosea,False,,,,,,,,,,,,,
A15_143165,Mollusca,False,,,,,,,,,,,,,
A15_32034,Mollusca,False,,,,,,,,,,,,,
A15_219940,Mollusca,False,,,,,,,,,,,,,
A15_1644,Arthropoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_34548,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_38163,Evosea,False,,,,,,,,,,,,,
A15_218625,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3429,Evosea,True,LPS(17:1),LPS(17:1)+H,LPS,monoacyl,M+H,C,0.4619375991324621,silver,0.0998205356477861,0.0556891999999997,3.0,2.0,C23 H45 N1 O9 P1
A15_OE25-1-ALL_21197,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22893,Evosea,False,,,,,,,,,,,,,
A15_131437,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4380,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4943,Evosea,False,,,,,,,,,,,,,
A15_166606,Arthropoda,True,SM(d37:2),SM(d37:2)+H,SM,acyl,M+H,C,1.277387444843768,silver,0.6237320735027404,0.0124300000000001,6.0,2.0,C42 H84 N2 O6 P1
A15_OE25-1-ALL_21420,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_5551,Evosea,True,LPA(18:1),LPA(18:1)+H,LPA,monoacyl,M+H,C,0.7786902230960496,silver,0.3981721476517858,0.0686820334100328,6.0,1.0,C21 H42 O7 P1
A15_217272,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_13827,Evosea,False,,,,,,,,,,,,,
A15_53225,Arthropoda,False,,,,,,,,,,,,,
A15_187098,Arthropoda,False,,,,,,,,,,,,,
A15_80240,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4552,Evosea,False,,,,,,,,,,,,,
A15_39957,Arthropoda,False,,,,,,,,,,,,,
A15_151430,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_41511,Evosea,False,,,,,,,,,,,,,
A15_59717,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_20409,Evosea,True,PG(16:2_17:1),PG(16:2_17:1)+H,PG,diacyl,M+H,C,0.1499580493742155,bronze,2.108021797377128,0.0277879999999992,1.0,1.0,C39 H72 O10 P1
A15_OE25-1-ALL_6496,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_40837,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_8197,Evosea,False,,,,,,,,,,,,,
A15_52112,Chlorophyta,False,,,,,,,,,,,,,
A15_130381,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21058,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_39620,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_39539,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_2330,Evosea,True,LPC(P-22:5),LPC(P-22:5)+H,LPC,monoalkenyl,M+H,C,0.3318475627803846,silver,0.3130264249364121,0.0213660812357416,2.0,1.0,C30 H53 N1 O6 P1
A15_1273,Arthropoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_36978,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_6545,Evosea,False,,,,,,,,,,,,,
A15_15146,Evosea,False,,,,,,,,,,,,,
A15_143115,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_15692,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_24596,Evosea,False,,,,,,,,,,,,,
A15_51363,Chlorophyta,False,,,,,,,,,,,,,
A15_223120,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_9739,Evosea,True,MG(O-20:5),MG(O-20:5)+H,MG,monoalkyl,M+H,C,0.1619496147415497,silver,0.250652867665775,0.071281297930529,3.0,1.0,C23 H39 O3
A15_156384,Chlorophyta,False,,,,,,,,,,,,,
A15_223406,Mollusca,False,,,,,,,,,,,,,
A15_101320,Chlorophyta,False,,,,,,,,,,,,,
A15_220136,Nematoda,False,,,,,,,,,,,,,
A15_14572,Mollusca,False,,,,,,,,,,,,,
A15_88389,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_27017,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4134,Evosea,False,,,,,,,,,,,,,
A15_187454,Mollusca,False,,,,,,,,,,,,,
A15_224550,Nematoda,False,,,,,,,,,,,,,
A15_49501,Arthropoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_15463,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_2581,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_10682,Evosea,False,,,,,,,,,,,,,
A15_130084,Arthropoda,False,,,,,,,,,,,,,
A15_23708,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_37072,Evosea,False,,,,,,,,,,,,,
A15_95235,Chlorophyta,False,,,,,,,,,,,,,
A15_173088,Mollusca,False,,,,,,,,,,,,,
A15_162242,Nematoda,False,,,,,,,,,,,,,
A15_222924,Nematoda,False,,,,,,,,,,,,,
A15_73265,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_26825,Evosea,False,,,,,,,,,,,,,
A15_78644,Chlorophyta,False,,,,,,,,,,,,,
A15_42463,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_18591,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_19306,Evosea,False,,,,,,,,,,,,,
A15_9806,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22514,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_24422,Evosea,True,PE(P-18:4_18:2),PE(P-18:4_18:2)+H,PE,alkenyl-acyl,M+H,B,0.528276782676225,silver,0.1640441279468329,0.1558250000000001,1.0,1.0,C41 H71 N1 O7 P1
A15_200666,Arthropoda,True,Cer(d16:2_22:0),Cer(d16:2_22:0)+H-H2O,Cer,acylsphingosines,M+H-H2O,C,1.3121661721890694,silver,0.5692206917685309,0.286965281864596,3.0,4.0,C38 H72 N1 O2
A15_73680,Mollusca,False,,,,,,,,,,,,,
A15_25879,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3797,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_46255,Evosea,False,,,,,,,,,,,,,
A15_91809,Chlorophyta,False,,,,,,,,,,,,,
A15_223550,Nematoda,False,,,,,,,,,,,,,
A15_11524,Mollusca,False,,,,,,,,,,,,,
A15_225599,Nematoda,False,,,,,,,,,,,,,
A15_73856,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_41108,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_45701,Evosea,False,,,,,,,,,,,,,
A15_7375,Arthropoda,False,,,,,,,,,,,,,
A15_69513,Chlorophyta,False,,,,,,,,,,,,,
A15_217185,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17385,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_6584,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3770,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22586,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22732,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21070,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_43166,Evosea,True,TG(18:0_20:3_20:3)+OO:(s),TG(18:0_20:3_20:3)+H+OO:(s),TG,triacyl,M+H,B,0.7504415649324241,gold,0.1711319661659774,0.0150729999999974,2.0,2.0,C61 H107 O8
A15_173033,Chlorophyta,False,,,,,,,,,,,,,
A15_224912,Mollusca,False,,,,,,,,,,,,,
A15_226350,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_9827,Evosea,True,TG(49:14)+OO:(s),TG(49:14)+NH4+OO:(s),TG,triacyl,M+NH4,C,0.133424950691595,bronze,0.0194209250522253,0.0468044492546102,1.0,1.0,C52 H76 N1 O8
A15_78676,Chlorophyta,False,,,,,,,,,,,,,
A15_58094,Chlorophyta,False,,,,,,,,,,,,,
A15_224552,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_49487,Evosea,False,,,,,,,,,,,,,
A15_227641,Mollusca,False,,,,,,,,,,,,,
A15_228599,Mollusca,False,,,,,,,,,,,,,
A15_OE25-1-ALL_12567,Evosea,True,PC(30:6),PC(30:6)+H,PC,diacyl,M+H,C,0.1039093573436865,bronze,4.808781859937275,0.0692780000000006,1.0,1.0,C38 H65 N1 O8 P1
A15_OE25-1-ALL_45440,Evosea,True,DG(O-47:8),DG(O-47:8)+H,DG,alkyl-acyl,M+H,C,0.3938393699733191,silver,0.0236412628999828,0.0601204676842748,3.0,1.0,C50 H85 O4
A15_OE25-1-ALL_17019,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_20405,Evosea,True,PEt(19:3_16:2),PEt(19:3_16:2)+H,PEt,diacyl,M+H,C,0.3013137963319922,silver,0.206644682966985,0.1097964999999998,2.0,1.0,C40 H70 O8 P1
A15_OE25-1-ALL_6525,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_15455,Evosea,True,PG(16:2_17:2),PG(16:2_17:2)+H,PG,diacyl,M+H,A,1.1878064402055823,silver,2.559176453402756,0.1127858475464886,1.0,2.0,C39 H70 O10 P1
A15_OE25-1-ALL_4079,Evosea,False,,,,,,,,,,,,,
A15_180136,Nematoda,False,,,,,,,,,,,,,
A15_42497,Arthropoda,False,,,,,,,,,,,,,
A15_57882,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_22104,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_39946,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_21287,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_10551,Evosea,True,DG(P-11:0_17:1),DG(P-11:0_17:1)+NH4,DG,alkenyl-acyl,M+NH4,C,0.195527833042884,silver,0.4287476347147455,0.0218869999999995,3.0,1.0,C31 H62 N1 O4
A15_228069,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_5046,Evosea,True,PA(O-20:1),PA(O-20:1)+Na,PA,alkyl-acyl,M+Na,C,0.136992864759231,bronze,0.5992397105745693,0.0052502000000003,1.0,1.0,C23 H45 Na1 O7 P1
A15_OE25-1-ALL_16911,Evosea,False,,,,,,,,,,,,,
A15_221421,Mollusca,False,,,,,,,,,,,,,
A15_133319,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_43993,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4008,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_4904,Evosea,True,PC(14:0),PC(14:0)+H,PC,diacyl,M+H,C,1.3645510862209913,bronze,0.1826439383965208,0.0181539000000001,1.0,1.0,C22 H45 N1 O8 P1
A15_OE25-1-ALL_38857,Evosea,True,TG(3:0_17:1_20:2),TG(3:0_17:1_20:2)+H,TG,triacyl,M+H,C,0.5015442907624781,bronze,1.150147289007483,0.0856549999999991,1.0,1.0,C43 H77 O6
A15_130374,Chlorophyta,False,,,,,,,,,,,,,
A15_84121,Mollusca,False,,,,,,,,,,,,,
A15_30595,Arthropoda,True,LPC(P-15:2),LPC(P-15:2)+Na,LPC,monoalkenyl,M+Na,C,0.0302082710361993,bronze,1.2833984282298876,0.0552757999999999,1.0,1.0,C23 H44 N1 Na1 O6 P1
A15_212830,Nematoda,False,,,,,,,,,,,,,
A15_OE25-1-ALL_39998,Evosea,False,,,,,,,,,,,,,
A15_OE25-1-ALL_3800,Evosea,False,,,,,,,,,,,,,
A15_145332,Mollusca,False,,,,,,,,,,,,,
A15_132410,Chlorophyta,False,,,,,,,,,,,,,
A15_OE25-1-ALL_17656,Evosea,False,,,,,,,,,,,,,
A15_223548,Nematoda,False,,,,,,,,,,,,,
A15_9808,Mollusca,False,,,,,,,,,,,,,
