"freeze_id","taxonomy_release","analysis_unit_taxid","analysis_unit_name","phylum","analysis_unit_inventory_rows","representation","sequence_role","anchor_index","source_database","source_release","accession_version","source_record_taxid","source_organism","source_record_length","silva_start","silva_stop","silva_tree_tip","candidate_pool_size","selection_score","selection_rule","proxy_flag","proxy_reason","sequence_fetch_method","approval_status","tip_id","sequence_length","primary_length_gate"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","2190","Methanocaldococcus jannaschii","Methanobacteriota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","L77117","","Methanocaldococcus jannaschii DSM 2661","1478","638452","639929","L77117.638452.639929","3","979","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T102_2190_A1","1466","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","2320","Methanopyrus kandleri","Methanobacteriota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","AE009439","","Methanopyrus kandleri AV19","1512","516778","518289","AE009439.516778.518289","3","989","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T103_2320_A1","1501","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","1036679","Methanosarcina spelaei","Methanobacteriota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","JF812257","","Methanosarcina spelaei","1346","1","1346","JF812257.1.1346","2","847","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T104_1036679_A1","1346","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","1277351","Methanospirillum stamsii","Methanobacteriota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","HF569045","","Methanospirillum stamsii","1408","1","1408","HF569045.1.1408","1","909","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T105_1277351_A1","1408","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","145263","Methanothermobacter marburgensis","Methanobacteriota","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CP001710","","Methanothermobacter marburgensis str. Marburg","1496","319677","321172","CP001710.319677.321172","3","997","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T106_145263_A1","1469","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","155863","Methanothermococcus okinawensis","Methanobacteriota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CP002792","","Methanothermococcus okinawensis IH1","1469","716965","718433","CP002792.716965.718433","3","970","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T107_155863_A1","1456","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","2180","Methanothermus fervidus","Methanobacteriota","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CP002278","","Methanothermus fervidus DSM 2088","1481","767977","769457","CP002278.767977.769457","2","982","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T108_2180_A1","1468","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","2189","Methanotorris igneus","Methanobacteriota","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CP002737","","Methanotorris igneus Kol 5","1470","1090341","1091810","CP002737.1090341.1091810","2","971","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T109_2189_A1","1457","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","928741","Cochlostoma elegans","Mollusca","2","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","live accession metadata retrieved 2026-08-04","MK919701.1","928741","Cochlostoma elegans voucher GP13 (CBFS) 18S ribosomal RNA gene, partial sequence","1273","","","","1","1144.599","Highest deterministic exact-taxon NCBI candidate score: RefSeq NR preferred; SSU marker required; clean standalone SSU and near-full length preferred; organelle records rejected; annotated SSU feature will be extracted","FALSE","","NCBI GenBank record; extract annotated 16S/18S rRNA feature only","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T110_928741_A1","1273","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","64493","Mucor hiemalis","Mucoromycota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","JN397378","","Mucor hiemalis","1769","1","1769","JN397378.1.1769","2","970","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T111_64493_A1","1769","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","64495","Rhizopus arrhizus","Mucoromycota","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","KM527239","","Rhizopus oryzae","1763","1","1763","KM527239.1.1763","4","964","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T112_64495_A1","1763","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","4847","Rhizopus microsporus var. oligosporus","Mucoromycota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","AB250166","","Rhizopus microsporus var. oligosporus","1757","1","1757","AB250166.1.1757","4","958","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T113_4847_A1","1757","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","41833","Umbelopsis ramanniana","Mucoromycota","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","DQ322627","","Umbelopsis ramanniana","1795","1","1795","DQ322627.1.1795","2","996","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T114_41833_A1","1787","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","44442","Umbelopsis vinacea","Mucoromycota","1","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","live accession metadata retrieved 2026-08-04","KM017682.1","44442","Umbelopsis vinacea strain CBS 212.32 18S ribosomal RNA gene, partial sequence","1116","","","","5","813.196","Highest deterministic exact-taxon NCBI candidate score: RefSeq NR preferred; SSU marker required; clean standalone SSU and near-full length preferred; organelle records rejected; annotated SSU feature will be extracted","FALSE","","NCBI GenBank record; extract annotated 16S/18S rRNA feature only","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T115_44442_A1","1116","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","37861","Heterorhabditis","Nematoda","1","genus_anchor_set_mean","genus_anchor","1","SILVA","138.2","AJ920368","","Heterorhabditis zealandica","1736","1","1736","AJ920368.1.1736","3","937","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T116_37861_A1","1731","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","37861","Heterorhabditis","Nematoda","1","genus_anchor_set_mean","genus_anchor","2","SILVA","138.2","AF083004","","Heterorhabditis hepialus","1734","1","1734","AF083004.1.1734","3","935","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T117_37861_A2","1729","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","37861","Heterorhabditis","Nematoda","1","genus_anchor_set_mean","genus_anchor","3","SILVA","138.2","MF197882","","Heterorhabditis indica","1517","1","1517","MF197882.1.1517","3","718","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T118_37861_A3","1517","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","34508","Steinernema carpocapsae","Nematoda","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","AF036604","","Steinernema carpocapsae","1722","1","1722","AF036604.1.1722","1","923","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T119_34508_A1","1722","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","52066","Steinernema feltiae","Nematoda","2","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","live accession metadata retrieved 2026-08-04","KJ636414.1","52066","Steinernema feltiae strain SteiFel6 18S ribosomal RNA gene, partial sequence","1703","","","","25","1230.577","Highest deterministic exact-taxon NCBI candidate score: RefSeq NR preferred; SSU marker required; clean standalone SSU and near-full length preferred; organelle records rejected; annotated SSU feature will be extracted","FALSE","","NCBI GenBank record; extract annotated 16S/18S rRNA feature only","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T120_52066_A1","1703","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","374","Bradyrhizobium","Pseudomonadota","1","genus_anchor_set_mean","genus_anchor","1","SILVA","138.2","LUUB01000105","","Bradyrhizobium centrolobii","1499","358","1856","LUUB01000105.358.1856","247","1000","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T121_374_A1","1471","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","374","Bradyrhizobium","Pseudomonadota","1","genus_anchor_set_mean","genus_anchor","2","SILVA","138.2","CP010313","","Bradyrhizobium japonicum","1498","1604807","1606304","CP010313.1604807.1606304","247","999","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T122_374_A2","1469","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","374","Bradyrhizobium","Pseudomonadota","1","genus_anchor_set_mean","genus_anchor","3","SILVA","138.2","CP013127","","Bradyrhizobium diazoefficiens","1497","1575404","1576900","CP013127.1575404.1576900","247","998","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T123_374_A3","1469","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","562","Escherichia coli","Pseudomonadota","3","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","HE978270","","Escherichia coli","1501","1","1501","HE978270.1.1501","5288","1000","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T124_562_A1","1500","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","548","Klebsiella aerogenes","Pseudomonadota","3","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","EF210101","","Klebsiella aerogenes","1500","1","1500","EF210101.1.1500","104","1001","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T125_548_A1","1492","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","286","Pseudomonas","Pseudomonadota","1","genus_anchor_set_mean","genus_anchor","1","SILVA","138.2","EF488968","","Pseudomonas aeruginosa","1500","1","1500","EF488968.1.1500","4751","1001","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T126_286_A1","1497","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","286","Pseudomonas","Pseudomonadota","1","genus_anchor_set_mean","genus_anchor","2","SILVA","138.2","CP014135","","Pseudomonas agarici","1500","23036","24535","CP014135.23036.24535","4751","1001","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T127_286_A2","1477","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","286","Pseudomonas","Pseudomonadota","1","genus_anchor_set_mean","genus_anchor","3","SILVA","138.2","AM114532","","Pseudomonas borbori","1500","1","1500","AM114532.1.1500","4751","1001","Distinct named descendant species; best near-full SILVA SSU per species; up to three anchors","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T128_286_A3","1497","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","4684","Allium ursinum","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","live accession metadata retrieved 2026-08-04","MK770766.1","4684","Allium ursinum 18S ribosomal RNA gene, internal transcribed spacer 1, 5.8S ribosomal RNA gene, internal transcribed spacer 2, and 26S ribosomal RNA gene, complete sequence","8302","","","","3","1344.999","Highest deterministic exact-taxon NCBI candidate score: RefSeq NR preferred; SSU marker required; clean standalone SSU and near-full length preferred; organelle records rejected; annotated SSU feature will be extracted","FALSE","","NCBI GenBank record; extract annotated 16S/18S rRNA feature only","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T129_4684_A1","1809","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","38592","Atrichum undulatum","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","X85093","","Atrichum undulatum","1810","1","1810","X85093.1.1810","2","991","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T130_38592_A1","1803","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","13808","Bazzania trilobata","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","AF393578","","Bazzania trilobata","1464","1","1464","AF393578.1.1464","1","665","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T131_13808_A1","1451","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","3258","Equisetum arvense","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","AF058663","","Equisetum arvense","1585","1","1585","AF058663.1.1585","1","786","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T132_3258_A1","1585","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","3311","Ginkgo biloba","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","GBYR01025898","","Ginkgo biloba","1801","1070","2870","GBYR01025898.1070.2870","5","1000","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T133_3311_A1","1801","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","53011","Hypnum cupressiforme","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","live accession metadata retrieved 2026-08-04","X94258.1","53011","H.cupressiforme 18S ribosomal RNA","1819","","","","2","1271.198","Highest deterministic exact-taxon NCBI candidate score: RefSeq NR preferred; SSU marker required; clean standalone SSU and near-full length preferred; organelle records rejected; annotated SSU feature will be extracted","FALSE","","NCBI GenBank record; extract annotated 16S/18S rRNA feature only","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T134_53011_A1","1819","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","3197","Marchantia polymorpha","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","AY342318","","Marchantia polymorpha","1820","8773","10592","AY342318.8773.10592","1","981","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T135_3197_A1","1810","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","65052","Metzgeria conjugata","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","DQ629392","","Metzgeria conjugata","1752","1","1752","DQ629392.1.1752","2","953","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T136_65052_A1","1752","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","912681","Micrasterias mahabuleshwarensis","Streptophyta","1","approved_genus_proxy_anchor_set_mean","proxy_genus_anchor","1","SILVA","138.2","FR852596","","Micrasterias apiculata","1775","1","1775","FR852596.1.1775","11","976","User-approved genus proxy; three distinct named SILVA descendant species selected deterministically","TRUE","No exact SSU route for verified species; represent by MRCA of Micrasterias anchors and require sensitivity analysis","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T137_912681_A1","1772","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","912681","Micrasterias mahabuleshwarensis","Streptophyta","1","approved_genus_proxy_anchor_set_mean","proxy_genus_anchor","2","SILVA","138.2","FR852605","","Micrasterias furcata","1775","1","1775","FR852605.1.1775","11","976","User-approved genus proxy; three distinct named SILVA descendant species selected deterministically","TRUE","No exact SSU route for verified species; represent by MRCA of Micrasterias anchors and require sensitivity analysis","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T138_912681_A2","1772","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","912681","Micrasterias mahabuleshwarensis","Streptophyta","1","approved_genus_proxy_anchor_set_mean","proxy_genus_anchor","3","SILVA","138.2","FR852608","","Micrasterias laticeps","1775","1","1775","FR852608.1.1775","11","976","User-approved genus proxy; three distinct named SILVA descendant species selected deterministically","TRUE","No exact SSU route for verified species; represent by MRCA of Micrasterias anchors and require sensitivity analysis","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T139_912681_A3","1772","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","4043","Petroselinum crispum","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","GenBank record cached 2026-08-04","AH001742.2","4043","Petroselinum crispum","939","","","","","912","Corrected parser: explicit annotated 18S rRNA feature; joined ranges concatenated; primary length >=900 nt","FALSE","","Annotated GenBank SSU feature extracted from cached record","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T140_4043_A1","939","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","128215","Sphagnum magellanicum","Streptophyta","1","approved_genus_proxy_anchor_set_mean","proxy_genus_anchor","1","SILVA","138.2","Y11370","","Sphagnum palustre","1816","1","1816","Y11370.1.1816","7","985","User-approved genus proxy; three distinct named SILVA descendant species selected deterministically","TRUE","No exact SSU route for verified species; represent by MRCA of Sphagnum anchors and require sensitivity analysis","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T141_128215_A1","1809","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","128215","Sphagnum magellanicum","Streptophyta","1","approved_genus_proxy_anchor_set_mean","proxy_genus_anchor","2","SILVA","138.2","KU725442","","Sphagnum angustifolium","1499","99444","100942","KU725442.99444.100942","7","700","User-approved genus proxy; three distinct named SILVA descendant species selected deterministically","TRUE","No exact SSU route for verified species; represent by MRCA of Sphagnum anchors and require sensitivity analysis","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T142_128215_A2","1478","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","128215","Sphagnum magellanicum","Streptophyta","1","approved_genus_proxy_anchor_set_mean","proxy_genus_anchor","3","SILVA","138.2","KU725488","","Sphagnum capillifolium","2923","45630","48552","KU725488.45630.48552","7","-122","User-approved genus proxy; three distinct named SILVA descendant species selected deterministically","TRUE","No exact SSU route for verified species; represent by MRCA of Sphagnum anchors and require sensitivity analysis","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T143_128215_A3","2897","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","50225","Taraxacum officinale","Streptophyta","1","single_genus_proxy_tip","proxy_genus_anchor","1","SILVA","138.2","GFJE01033666","","Taraxacum kok-saghyz","1705","1","1705","GFJE01033666.1.1705","1","905","Same-genus named SILVA proxy; SSU >=900 nt; closest to 1800 nt; distinct species where available","TRUE","Exact SSU failed the >=900 nt primary gate; explicit Taraxacum genus proxy; exact partial retained only for sensitivity","SILVA 138.2 NR99 FASTA truncated SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T144_50225_A1","1705","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","93848","Tortella tortuosa","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","NCBI Nucleotide","live accession metadata retrieved 2026-08-04","MN435534.1","93848","Tortella tortuosa isolate CND_17 small subunit ribosomal RNA gene, partial sequence","1689","","","","1","1227.799","Highest deterministic exact-taxon NCBI candidate score: RefSeq NR preferred; SSU marker required; clean standalone SSU and near-full length preferred; organelle records rejected; annotated SSU feature will be extracted","FALSE","","NCBI GenBank record; extract annotated 16S/18S rRNA feature only","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T145_93848_A1","1689","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","4565","Triticum aestivum","Streptophyta","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CBTL0104675365","","Triticum aestivum","1800","2023","3822","CBTL0104675365.2023.3822","405","1001","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T146_4565_A1","1800","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","43080","Saccharolobus islandicus","Thermoproteota","2","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CP001731","","Sulfolobus islandicus L.D.8.5","1496","1159698","1161193","CP001731.1159698.1161193","10","997","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T147_43080_A1","1486","TRUE"
"figure3-ssu-curated-freeze-2026-08-04-v3","ncbi-phylum-2026-08-04-v1","2285","Sulfolobus acidocaldarius","Thermoproteota","1","exact_taxon_tip","analysis_unit_tip","1","SILVA","138.2","CP006977","","Sulfolobus acidocaldarius SUSAZ","1503","1074168","1075670","CP006977.1074168.1075670","14","998","Exact verified taxon SILVA clade; select near-full SSU sequence closest to domain target length","FALSE","","SILVA 138.2 NR99 FASTA already truncated to SSU rRNA","curated_primary_candidate_pending_submitted_S1_reconciliation","V3T148_2285_A1","1482","TRUE"
