feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier
A15_OE25-1-ALL_22965,1538.041825,13.6943,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.713,103886.0,0.0,1,1.0,93.43,5,1,Platinum,Diamond
A15_OE25-1-ALL_29355,680.588757,15.8164,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.709,103639.0,0.0,1,1.0,93.42,5,1,Platinum,Diamond
A15_OE25-1-ALL_34548,1472.104267,17.5718,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.685,101883.0,0.0,1,1.0,93.37,5,1,Platinum,Diamond
A15_OE25-1-ALL_38163,873.55958,18.7581,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.669,100777.2,0.0,1,1.0,93.34,5,1,Platinum,Diamond
A15_OE25-1-ALL_3429,510.281175,2.5814,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.662,100264.8,0.0,1,1.0,93.32,5,1,Platinum,Diamond
A15_OE25-1-ALL_21197,1543.022632,13.1808,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.645,99095.0,0.0,1,1.0,93.29,5,1,Platinum,Diamond
A15_OE25-1-ALL_22893,225.537699,13.6549,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.641,98803.6,0.0,1,1.0,93.28,5,1,Platinum,Diamond
A15_OE25-1-ALL_4380,1019.606234,3.1503,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.635,98371.8,0.0,1,1.0,93.27,5,1,Platinum,Diamond
A15_OE25-1-ALL_4943,552.37749,3.4791,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.637,98511.8,0.0,1,1.0,93.27,5,1,Platinum,Diamond
A15_OE25-1-ALL_21420,1265.868471,13.2378,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.619,97310.6,0.0,1,1.0,93.24,5,1,Platinum,Diamond
A15_OE25-1-ALL_5551,437.265943,3.8975,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.616,97099.6,0.0,1,1.0,93.23,5,1,Platinum,Diamond
A15_OE25-1-ALL_13827,872.599408,10.27,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.593,95558.2,0.0,1,1.0,93.19,5,1,Platinum,Diamond
A15_OE25-1-ALL_4552,539.314462,3.2195,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.587,95128.2,0.0,1,1.0,93.17,5,1,Platinum,Diamond
A15_OE25-1-ALL_41511,1037.765105,20.0515,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.574,94254.0,0.0,1,1.0,93.15,5,1,Platinum,Diamond
A15_OE25-1-ALL_20409,731.483551,12.9788,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.567,93795.6,0.0,1,1.0,93.13,5,1,Platinum,Diamond
A15_OE25-1-ALL_6496,482.261554,4.5287,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.553,92870.4,0.0,1,1.0,93.11,5,1,Platinum,Diamond
A15_OE25-1-ALL_40837,1200.070133,19.7911,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.554,92975.4,0.0,1,1.0,93.11,5,1,Platinum,Diamond
A15_OE25-1-ALL_8197,344.261613,5.8955,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.554,92939.2,0.0,1,1.0,93.11,5,1,Platinum,Diamond
A15_OE25-1-ALL_21058,1542.017107,13.1813,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.529,91361.0,0.0,1,1.0,93.06,5,1,Platinum,Diamond
A15_OE25-1-ALL_39620,295.093421,19.275,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.525,91100.6,0.0,1,1.0,93.05,5,1,Platinum,Diamond
A15_OE25-1-ALL_39539,993.848485,19.232,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.527,91211.4,0.0,1,1.0,93.05,5,1,Platinum,Diamond
A15_OE25-1-ALL_2330,554.361883,2.001,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.518,90673.4,0.0,1,1.0,93.04,5,1,Platinum,Diamond
A15_OE25-1-ALL_36978,1526.146676,18.3433,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.51,90155.6,0.0,1,1.0,93.02,5,1,Platinum,Diamond
A15_OE25-1-ALL_6545,522.250315,4.5517,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.507,89980.2,0.0,1,1.0,93.01,5,1,Platinum,Diamond
A15_15146,480.28024,2.7928,2,Evosea,Protists,5,0,1.0,1.0,1.0,6.499,89444.4,0.0,1,1.0,93.0,5,1,Platinum,Diamond
A15_OE25-1-ALL_15692,838.593125,11.236,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.482,88379.4,0.0,1,1.0,92.96,5,1,Platinum,Diamond
A15_OE25-1-ALL_24596,874.436002,14.2491,1,Evosea,Protists,4,0,0.8,1.0,1.0,8.971,500946.8,0.0,1,1.0,92.94,5,1,Platinum,Diamond
A15_OE25-1-ALL_9739,363.289236,7.1017,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.435,85520.8,0.0,1,1.0,92.87,5,1,Platinum,Diamond
A15_OE25-1-ALL_27017,1455.026799,14.9841,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.393,83027.2,0.0,1,1.0,92.79,5,1,Platinum,Diamond
A15_OE25-1-ALL_4134,245.22574,3.0083,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.385,82603.2,0.0,1,1.0,92.77,5,1,Platinum,Diamond
A15_OE25-1-ALL_2581,445.234361,2.1308,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.372,81819.4,0.0,1,1.0,92.74,5,1,Platinum,Diamond
A15_OE25-1-ALL_15463,810.52505,11.1134,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.37,81704.8,0.0,1,1.0,92.74,5,1,Platinum,Diamond
A15_OE25-1-ALL_10682,511.472068,7.8706,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.364,81341.6,0.0,1,1.0,92.73,5,1,Platinum,Diamond
A15_OE25-1-ALL_37072,764.55541,18.3639,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.333,79603.4,0.0,1,1.0,92.67,5,1,Platinum,Diamond
A15_OE25-1-ALL_26825,836.577859,14.9562,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.287,77072.4,0.0,1,1.0,92.57,5,1,Platinum,Diamond
A15_OE25-1-ALL_18591,751.492309,12.3683,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.257,75501.0,0.0,1,1.0,92.51,5,1,Platinum,Diamond
A15_OE25-1-ALL_19306,795.452973,12.6472,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.255,75396.8,0.0,1,1.0,92.51,5,1,Platinum,Diamond
A15_OE25-1-ALL_22514,755.088141,13.6039,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.246,74913.6,0.0,1,1.0,92.49,5,1,Platinum,Diamond
A15_OE25-1-ALL_24422,720.494563,14.1783,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.246,74887.4,0.0,1,1.0,92.49,5,1,Platinum,Diamond
A15_OE25-1-ALL_46255,1404.989518,22.7311,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.218,73449.6,0.0,1,1.0,92.44,5,1,Platinum,Diamond
A15_OE25-1-ALL_3797,339.372463,2.7942,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.22,73520.2,0.0,1,1.0,92.44,5,1,Platinum,Diamond
A15_OE25-1-ALL_41108,1037.765177,19.9878,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.181,71533.4,0.0,1,1.0,92.36,5,1,Platinum,Diamond
A15_OE25-1-ALL_45701,1428.99026,22.3133,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.16,70516.4,0.0,1,1.0,92.32,5,1,Platinum,Diamond
A15_OE25-1-ALL_17385,748.986897,11.9751,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.142,69642.4,0.0,1,1.0,92.28,5,1,Platinum,Diamond
A15_OE25-1-ALL_6584,266.283767,4.555,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.129,68990.2,0.0,1,1.0,92.26,5,1,Platinum,Diamond
A15_OE25-1-ALL_3770,529.3081,2.7919,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.12,68565.2,0.0,1,1.0,92.24,5,1,Platinum,Diamond
A15_OE25-1-ALL_22586,741.502054,13.6067,1,Evosea,Protists,4,0,0.8,1.0,1.0,8.603,387791.2,0.0,1,1.0,92.21,5,1,Platinum,Diamond
A15_OE25-1-ALL_22732,1142.798034,13.5926,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.105,67825.8,0.0,1,1.0,92.21,5,1,Platinum,Diamond
A15_OE25-1-ALL_21070,1565.009845,13.1727,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.098,67485.2,0.0,1,1.0,92.2,5,1,Platinum,Diamond
A15_OE25-1-ALL_43166,967.795987,20.9248,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.099,67524.0,0.0,1,1.0,92.2,5,1,Platinum,Diamond
A15_OE25-1-ALL_9827,842.553979,7.1753,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.087,66977.8,0.0,1,1.0,92.17,5,1,Platinum,Diamond
A15_OE25-1-ALL_49487,844.774592,24.8687,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.078,66578.4,0.0,1,1.0,92.16,5,1,Platinum,Diamond
A15_OE25-1-ALL_12567,694.439076,9.5085,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.071,66237.2,0.0,1,1.0,92.14,5,1,Platinum,Diamond
A15_OE25-1-ALL_45440,749.644018,22.2038,1,Evosea,Protists,4,0,0.8,1.0,1.0,8.572,379586.8,0.0,1,1.0,92.14,5,1,Platinum,Diamond
A15_OE25-1-ALL_17019,943.586871,11.8157,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.066,65979.8,0.0,1,1.0,92.13,5,1,Platinum,Diamond
A15_OE25-1-ALL_20405,709.48096,12.9826,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.063,65874.2,0.0,1,1.0,92.13,5,1,Platinum,Diamond
A15_OE25-1-ALL_6525,897.569812,4.5507,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.063,65852.0,0.0,1,1.0,92.13,5,1,Platinum,Diamond
A15_OE25-1-ALL_15455,729.467471,11.0981,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.057,65591.8,0.0,1,1.0,92.11,5,1,Platinum,Diamond
A15_OE25-1-ALL_4079,974.569986,2.9926,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.044,64988.0,0.0,1,1.0,92.09,5,1,Platinum,Diamond
A15_OE25-1-ALL_39946,296.077466,19.4101,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.015,63657.6,0.0,1,1.0,92.03,5,1,Platinum,Diamond
A15_OE25-1-ALL_22104,808.544852,13.4409,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.015,63670.4,0.0,1,1.0,92.03,5,1,Platinum,Diamond
A15_OE25-1-ALL_10551,512.466991,7.7889,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.012,63556.2,0.0,1,1.0,92.02,5,1,Platinum,Diamond
A15_OE25-1-ALL_21287,1553.081635,13.2093,1,Evosea,Protists,5,0,1.0,1.0,1.0,6.008,63337.6,0.0,1,1.0,92.02,5,1,Platinum,Diamond
A15_OE25-1-ALL_5046,487.280635,3.5246,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.999,62963.2,0.0,1,1.0,92.0,5,1,Platinum,Diamond
A15_OE25-1-ALL_16911,717.469021,11.7528,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.997,62884.0,0.0,1,1.0,91.99,5,1,Platinum,Diamond
A15_OE25-1-ALL_43993,785.622527,21.3931,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.978,62042.8,0.0,1,1.0,91.96,5,1,Platinum,Diamond
A15_OE25-1-ALL_4904,482.286531,3.4608,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.977,61978.4,0.0,1,1.0,91.95,5,1,Platinum,Diamond
A15_OE25-1-ALL_4008,340.29175,2.9416,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.973,61796.4,0.0,1,1.0,91.95,5,1,Platinum,Diamond
A15_OE25-1-ALL_38857,689.570481,18.994,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.968,61591.8,0.0,1,1.0,91.94,5,1,Platinum,Diamond
A15_OE25-1-ALL_39998,443.130493,19.4356,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.907,59010.6,0.0,1,1.0,91.81,5,1,Platinum,Diamond
A15_OE25-1-ALL_3800,554.344465,2.7979,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.904,58880.0,0.0,1,1.0,91.81,5,1,Platinum,Diamond
A15_OE25-1-ALL_17656,1562.022461,12.0594,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.889,58280.2,0.0,1,1.0,91.78,5,1,Platinum,Diamond
A15_OE25-1-ALL_49459,832.774227,24.8313,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.871,57510.0,0.0,1,1.0,91.74,5,1,Platinum,Diamond
A15_OE25-1-ALL_39650,355.15076,19.2884,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.854,56821.6,0.0,1,1.0,91.71,5,1,Platinum,Diamond
A15_OE25-1-ALL_32782,922.638055,16.9136,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.857,56948.8,0.0,1,1.0,91.71,5,1,Platinum,Diamond
A15_OE25-1-ALL_5261,512.297195,3.7322,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.853,56819.6,0.0,1,1.0,91.71,5,1,Platinum,Diamond
A15_OE25-1-ALL_17357,858.40123,11.9603,1,Evosea,Protists,4,0,0.8,1.0,1.0,8.346,324483.0,0.0,1,1.0,91.69,5,1,Platinum,Diamond
A15_OE25-1-ALL_2739,323.305011,2.2037,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.824,55631.4,0.0,1,1.0,91.65,5,1,Platinum,Diamond
A15_OE25-1-ALL_13489,834.524637,10.083,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.814,55255.0,0.0,1,1.0,91.63,5,1,Platinum,Diamond
A15_OE25-1-ALL_9958,782.496604,7.3809,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.774,53731.2,0.0,1,1.0,91.55,5,1,Platinum,Diamond
A15_OE25-1-ALL_17175,817.465477,11.904,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.749,52793.6,0.0,1,1.0,91.5,5,1,Platinum,Diamond
A15_OE25-1-ALL_4944,1037.653056,3.4852,1,Evosea,Protists,4,0,0.8,1.0,1.0,8.244,302277.8,0.0,1,1.0,91.49,5,1,Platinum,Diamond
A15_OE25-1-ALL_3812,547.233298,2.8019,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.729,52031.6,0.0,1,1.0,91.46,5,1,Platinum,Diamond
A15_OE25-1-ALL_20739,568.528761,13.0725,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.732,52132.6,0.0,1,1.0,91.46,5,1,Platinum,Diamond
A15_OE25-1-ALL_6946,327.288942,4.7852,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.73,52092.4,0.0,1,1.0,91.46,5,1,Platinum,Diamond
A15_OE25-1-ALL_25275,1578.109082,14.455,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.712,51431.8,0.0,1,1.0,91.42,5,1,Platinum,Diamond
A15_OE25-1-ALL_39807,1236.84058,19.3551,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.698,50923.0,0.0,1,1.0,91.4,5,1,Platinum,Diamond
A15_OE25-1-ALL_20154,732.488541,12.9043,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.69,50613.2,0.0,1,1.0,91.38,5,1,Platinum,Diamond
A15_OE25-1-ALL_39134,888.706732,19.0873,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.628,48468.6,0.0,1,1.0,91.26,5,1,Platinum,Platinum
A15_OE25-1-ALL_17101,938.632644,11.8288,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.614,47960.8,0.0,1,1.0,91.23,5,1,Platinum,Platinum
A15_OE25-1-ALL_7753,523.322913,5.4269,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.581,46857.8,0.0,1,1.0,91.16,5,1,Platinum,Platinum
A15_OE25-1-ALL_21475,626.456996,13.2719,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.535,45353.4,0.0,1,1.0,91.07,5,1,Platinum,Platinum
A15_OE25-1-ALL_833,564.329629,1.5817,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.441,42427.6,0.0,1,1.0,90.88,5,1,Platinum,Platinum
A15_OE25-1-ALL_15524,937.601553,11.1324,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.403,41302.8,0.0,1,1.0,90.81,5,1,Platinum,Platinum
A15_OE25-1-ALL_45081,747.628474,21.9309,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.381,40684.8,0.0,1,1.0,90.76,5,1,Platinum,Platinum
A15_OE25-1-ALL_22511,756.613534,13.5718,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.85,229788.2,0.0,1,1.0,90.7,5,1,Platinum,Diamond
A15_OE25-1-ALL_10417,867.522716,7.6582,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.348,39738.8,0.0,1,1.0,90.7,5,1,Platinum,Platinum
A15_OE25-1-ALL_16886,739.452267,11.7484,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.344,39622.8,0.0,1,1.0,90.69,5,1,Platinum,Platinum
A15_OE25-1-ALL_34442,740.498995,17.5492,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.802,222207.0,0.0,1,1.0,90.6,5,1,Platinum,Diamond
A15_OE25-1-ALL_4961,640.235738,3.4938,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.778,218531.5,0.0,1,1.0,90.56,5,1,Platinum,Diamond
A15_OE25-1-ALL_2661,409.294196,2.1598,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.229,36502.6,0.0,1,1.0,90.46,5,1,Platinum,Platinum
A15_OE25-1-ALL_38206,655.52671,18.725,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.23,36537.8,0.0,1,1.0,90.46,5,1,Platinum,Platinum
A15_OE25-1-ALL_7832,758.460428,5.4894,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.221,36289.2,0.0,1,1.0,90.44,5,1,Platinum,Platinum
A15_OE25-1-ALL_36507,759.554658,18.2623,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.704,207540.5,0.0,1,1.0,90.41,5,1,Platinum,Diamond
A15_OE25-1-ALL_19019,669.541316,12.4992,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.182,35296.6,0.0,1,1.0,90.36,5,1,Platinum,Platinum
A15_OE25-1-ALL_2982,550.360188,2.3513,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.628,196801.2,0.0,1,1.0,90.26,5,1,Platinum,Diamond
A15_OE25-1-ALL_15804,569.532354,11.3174,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.123,33846.8,0.0,1,1.0,90.25,5,1,Platinum,Platinum
A15_OE25-1-ALL_2808,433.37763,2.264,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.122,33827.0,0.0,1,1.0,90.24,5,1,Platinum,Platinum
A15_OE25-1-ALL_37104,634.575334,18.3362,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.097,33229.0,0.0,1,1.0,90.19,5,1,Platinum,Platinum
A15_OE25-1-ALL_29939,213.176038,15.992,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.087,32999.2,0.0,1,1.0,90.17,5,1,Platinum,Platinum
A15_OE25-1-ALL_33064,905.609721,16.9793,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.582,190584.8,0.0,1,1.0,90.16,5,1,Platinum,Diamond
A15_OE25-1-ALL_21152,815.479812,13.1799,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.054,32219.4,0.0,1,1.0,90.11,5,1,Platinum,Platinum
A15_OE25-1-ALL_14398,538.482933,10.5206,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.055,32233.8,0.0,1,1.0,90.11,5,1,Platinum,Platinum
A15_OE25-1-ALL_36669,634.575299,18.2937,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.05,32119.6,0.0,1,1.0,90.1,5,1,Platinum,Platinum
A15_OE25-1-ALL_17240,1469.987142,11.9048,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.51,181319.8,0.0,1,1.0,90.02,5,1,Platinum,Diamond
A15_OE25-1-ALL_48014,828.744867,23.8789,1,Evosea,Protists,5,0,1.0,1.0,1.0,5.006,31126.4,0.0,1,1.0,90.01,5,1,Platinum,Platinum
A15_OE25-1-ALL_9717,708.48095,7.0902,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.499,179942.2,0.0,1,1.0,90.0,5,1,Platinum,Diamond
A15_OE25-1-ALL_6846,462.295459,4.6768,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.962,30177.2,0.0,1,1.0,89.92,5,1,Platinum,Platinum
A15_OE25-1-ALL_18932,820.531152,12.4992,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.959,30110.6,0.0,1,1.0,89.92,5,1,Platinum,Platinum
A15_OE25-1-ALL_39604,1256.784507,19.2845,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.958,30079.0,0.0,1,1.0,89.92,5,1,Platinum,Platinum
A15_OE25-1-ALL_20570,1475.016332,13.0103,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.945,29799.8,0.0,1,1.0,89.89,5,1,Platinum,Platinum
A15_OE25-1-ALL_5058,495.290846,3.5291,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.94,29688.6,0.0,1,1.0,89.88,5,1,Platinum,Platinum
A15_OE25-1-ALL_4560,1077.625536,3.2254,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.422,170477.0,0.0,1,1.0,89.84,5,1,Platinum,Diamond
A15_OE25-1-ALL_4967,1038.655475,3.4845,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.392,166929.0,0.0,1,1.0,89.78,5,1,Platinum,Diamond
A15_OE25-1-ALL_6477,441.304789,4.532,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.875,28354.2,0.0,1,1.0,89.75,5,1,Platinum,Platinum
A15_OE25-1-ALL_4992,527.311648,3.4893,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.823,27302.8,0.0,1,1.0,89.65,5,1,Platinum,Platinum
A15_OE25-1-ALL_42253,1251.846019,20.3801,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.802,26901.0,0.0,1,1.0,89.6,5,1,Platinum,Platinum
A15_OE25-1-ALL_1440,266.21104,1.6869,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.795,26760.8,0.0,1,1.0,89.59,5,1,Platinum,Platinum
A15_OE25-1-ALL_46424,1443.005701,22.7542,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.784,26552.2,0.0,1,1.0,89.57,5,1,Platinum,Platinum
A15_OE25-1-ALL_23676,1489.038442,13.9623,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.782,26517.6,0.0,1,1.0,89.56,5,1,Platinum,Platinum
A15_OE25-1-ALL_6130,572.310961,4.2998,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.224,148466.8,0.0,1,1.0,89.45,5,1,Platinum,Diamond
A15_OE25-1-ALL_41512,1038.772645,20.0215,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.155,141544.5,0.0,1,1.0,89.31,5,1,Platinum,Diamond
A15_OE25-1-ALL_6554,1053.466693,4.5565,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.144,140399.5,0.0,1,1.0,89.29,5,1,Platinum,Diamond
A15_OE25-1-ALL_23541,864.559134,13.9001,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.142,140220.0,0.0,1,1.0,89.28,5,1,Platinum,Diamond
A15_OE25-1-ALL_45465,807.696805,22.2152,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.121,138222.2,0.0,1,1.0,89.24,5,1,Platinum,Diamond
A15_OE25-1-ALL_19260,858.620588,12.6152,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.089,135127.8,0.0,1,1.0,89.18,5,1,Platinum,Diamond
A15_OE25-1-ALL_4078,1116.601774,2.9629,1,Evosea,Protists,5,0,1.0,1.0,1.0,4.591,23098.8,0.0,1,1.0,89.18,5,1,Platinum,Platinum
A15_OE25-1-ALL_10581,644.426984,7.8234,1,Evosea,Protists,4,0,0.8,1.0,1.0,7.084,134649.8,0.0,1,1.0,89.17,5,1,Platinum,Diamond
A15_OE25-1-ALL_20152,872.418626,12.9387,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.96,123513.8,0.0,1,1.0,88.92,5,1,Platinum,Diamond
A15_OE25-1-ALL_4973,910.612726,3.4955,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.949,122588.8,0.0,1,1.0,88.9,5,1,Platinum,Diamond
A15_OE25-1-ALL_19104,610.425419,12.5547,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.9,118436.8,0.0,1,1.0,88.8,5,1,Platinum,Diamond
A15_OE25-1-ALL_6228,677.45781,4.3376,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.883,116990.8,0.0,1,1.0,88.77,5,1,Platinum,Diamond
A15_OE25-1-ALL_8815,740.425095,6.2867,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.838,113381.0,0.0,1,1.0,88.68,5,1,Platinum,Diamond
A15_OE25-1-ALL_8907,678.434295,6.3773,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.793,109887.5,0.0,1,1.0,88.59,5,1,Platinum,Diamond
A15_OE25-1-ALL_14422,692.521894,10.5428,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.778,108736.0,0.0,1,1.0,88.56,5,1,Platinum,Diamond
A15_OE25-1-ALL_49269,832.774515,24.705,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.776,108624.5,0.0,1,1.0,88.55,5,1,Platinum,Diamond
A15_OE25-1-ALL_2578,620.391617,2.108,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.73,105122.5,0.0,1,1.0,88.46,5,1,Platinum,Diamond
A15_OE25-1-ALL_12675,852.573479,9.5628,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.721,104496.5,0.0,1,1.0,88.44,5,1,Platinum,Diamond
A15_OE25-1-ALL_4962,1003.670881,3.4838,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.7,102995.5,0.0,1,1.0,88.4,5,1,Platinum,Diamond
A15_OE25-1-ALL_21159,830.591533,13.1816,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.683,101715.2,0.0,1,1.0,88.37,5,1,Platinum,Diamond
A15_OE25-1-ALL_3806,1017.563895,2.8012,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.627,97813.2,0.0,1,1.0,88.25,5,1,Platinum,Diamond
A15_OE25-1-ALL_40573,1050.773108,19.6164,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.621,97453.2,0.0,1,1.0,88.24,5,1,Platinum,Diamond
A15_OE25-1-ALL_6538,476.254407,4.5495,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.556,93078.0,0.0,1,1.0,88.11,5,1,Platinum,Diamond
A15_OE25-1-ALL_16754,1507.94465,11.6896,1,Evosea,Protists,4,0,0.8,1.0,1.0,6.538,91916.5,0.0,1,1.0,88.08,5,1,Platinum,Diamond
